planet_name,period,duration,depth,planet_radius,stellar_temp,stellar_radius,is_planet
Kepler-1177 b,106.247882,13.78,397.4,2.01,5679.0,0.972,1
Kepler-500 b,8.508333104,3.4559,646.5,2.6,5767.0,1.03,1
Kepler-1212 b,12.94123564,4.636,328.8,1.7,6119.0,0.938,1
Kepler-1213 b,5.349791,4.279,88.8,1.29,6074.0,1.183,1
Kepler-382 b,5.26211833,3.244,194.5,1.95,5587.0,1.309,1
Kepler-382 c,12.1628195,2.3161,306.3,3.14,5587.0,1.309,1
Kepler-1115 b,23.5541012,7.3,95.2,2.33,9565.0,2.286,1
Kepler-1116 b,41.6977582,5.513,684.8,2.26,5730.0,0.87,1
Kepler-1117 b,4.79029482,2.7219,142.0,1.01,5412.0,0.843,1
Kepler-1118 b,38.6715843,5.532,599.3,2.45,5432.0,0.913,1
Kepler-1119 b,8.32651854,5.483,267.9,1.8,6057.0,1.0,1
Kepler-373 b,5.53533152,2.793,260.6,1.75,5588.0,1.1,1
Kepler-373 c,16.7261969,2.708,194.9,1.56,5588.0,1.1,1
Kepler-122 d,21.58752788,4.4968,336.8,2.18,6038.0,1.191,1
Kepler-1809 b,3.757294695,0.9269,273.3,1.23,4901.0,0.716,1
Kepler-374 c,3.2828024,3.2532,142.5,1.79,5640.0,1.515,1
Kepler-1818 b,4.64495172,3.366,147.4,1.38,6047.0,1.129,1
Kepler-1819 b,16.48686712,1.431,987.9,27.45,6090.0,1.071,1
Kepler-1179 b,2.685054445,1.0473,252.7,1.46,5266.0,0.829,1
Kepler-1180 b,16.8600805,5.557,273.4,1.71,6205.0,0.973,1
Kepler-1082 b,1.54320541,2.5779,91.2,1.23,5866.0,1.282,1
Kepler-357 d,49.5004725,5.772,965.2,2.49,4954.0,0.828,1
Kepler-357 b,6.47539108,2.7048,530.6,1.92,4954.0,0.828,1
Kepler-357 c,16.85825609,2.0728,759.6,2.51,4954.0,0.828,1
Kepler-1120 b,2.949029106,2.0311,358.3,1.48,4983.0,0.807,1
Kepler-362 c,37.8658964,4.782,395.2,2.01,5757.0,1.017,1
Kepler-496 b,8.30865307,3.2747,836.1,2.42,5022.0,0.849,1
Kepler-363 d,11.93205399,6.205,178.5,1.83,5711.0,1.391,1
Kepler-363 c,7.54235832,4.73,132.5,1.59,5711.0,1.391,1
Kepler-374 d,5.02818253,3.526,181.3,2.03,5640.0,1.515,1
Kepler-374 b,1.897828815,2.7114,132.4,1.73,5640.0,1.515,1
Kepler-1147 b,10.62788695,4.576,326.7,1.87,6082.0,1.014,1
Kepler-1148 b,1.104462494,1.0458,469.1,1.6,5002.0,0.753,1
Kepler-1181 b,4.89336495,3.485,138.3,1.6,6688.0,1.347,1
Kepler-1182 b,11.17392077,3.307,324.8,1.64,5911.0,0.914,1
Kepler-1820 b,31.0325991,3.476,737.4,2.64,5841.0,0.931,1
Kepler-495 c,5.89661966,3.154,144.0,1.28,5392.0,1.087,1
Kepler-1083 b,33.4178173,4.645,1166.8,3.13,5136.0,0.744,1
Kepler-1084 b,2.053341891,2.596,65.5,1.44,6084.0,1.358,1
Kepler-1085 c,56.7769831,6.864,884.3,3.21,6063.0,1.012,1
Kepler-1086 b,18.78429232,3.1136,1009.5,2.14,4243.0,0.641,1
Kepler-363 b,3.61460279,3.227,64.8,1.14,5711.0,1.391,1
Kepler-1121 b,13.15140223,5.439,97.8,1.87,6154.0,1.636,1
Kepler-1979 b,18.5084526,6.596,758.9,29.33,5942.0,0.938,1
Kepler-1122 b,42.1918331,7.083,488.7,2.35,5520.0,1.08,1
Kepler-1149 b,3.73090026,2.9095,191.2,1.48,5709.0,0.95,1
Kepler-1150 b,2.787874175,2.0348,197.4,2.33,4827.0,1.727,1
Kepler-122 e,37.9962369,6.7751,403.7,2.39,6038.0,1.191,1
Kepler-123 b,17.23232894,4.5568,509.8,2.79,6086.0,1.216,1
Kepler-1183 b,28.5057217,6.324,755.8,2.55,5712.0,0.87,1
Kepler-1184 b,53.5991459,6.811,523.1,2.49,6319.0,1.032,1
Kepler-1821 b,16.4581861,1.9637,435.8,1.82,5475.0,0.884,1
Kepler-1087 b,0.693842661,1.6197,49.3,0.83,5457.0,1.196,1
Kepler-358 c,83.4887405,6.21,955.4,2.95,5910.0,0.94,1
Kepler-358 b,34.0607677,2.471,818.9,2.96,5910.0,0.94,1
Kepler-1790 b,31.5888979,3.438,360.6,2.59,5866.0,1.367,1
Kepler-364 c,59.9809868,7.588,282.4,2.81,6103.0,1.383,1
Kepler-364 b,25.7457957,7.073,140.3,1.73,6103.0,1.383,1
Kepler-1799 b,11.92979348,6.152,709.3,2.43,5831.0,0.921,1
Kepler-1123 b,4.3394569,2.3652,337.4,2.11,5330.0,1.013,1
Kepler-1124 b,2.852348262,0.7051,1402.9,1.66,3731.0,0.433,1
Kepler-1151 b,65.6480892,5.746,588.7,3.93,5565.0,1.246,1
Kepler-1682 b,14.83340944,3.927,783.0,2.54,5570.0,0.904,1
Kepler-1810 b,101.1323475,4.366,1502.9,3.87,5492.0,1.016,1
Kepler-1186 b,16.07673148,2.205,488.0,2.14,5957.0,0.971,1
Kepler-1187 b,18.87058705,3.4701,588.0,2.67,6103.0,0.949,1
Kepler-1822 b,22.1334224,2.049,654.6,1.76,5165.0,0.702,1
Kepler-1188 b,17.1369408,6.416,362.1,2.05,6218.0,1.077,1
Kepler-123 c,26.6951944,4.576,132.6,1.4,6086.0,1.216,1
Kepler-1791 b,7.72085047,1.8264,267.0,2.53,5887.0,1.177,1
Kepler-120 b,6.312508525,2.7455,1286.0,2.0,4090.0,0.571,1
Kepler-1792 b,4.19577385,2.1557,874.2,3.02,5229.0,1.005,1
Kepler-60 b,7.1329472,4.368,145.0,1.64,5862.0,1.307,1
Kepler-60 c,8.91901228,4.141,180.6,1.84,5862.0,1.307,1
Kepler-1800 b,4.5620407,2.8521,81.6,2.82,5343.0,2.506,1
Kepler-1125 b,17.6700291,6.693,348.4,2.89,5795.0,1.247,1
Kepler-1126 b,108.593113,7.989,338.2,1.68,5678.0,0.921,1
Kepler-375 c,19.9865916,4.391,648.0,4.22,5500.0,1.238,1
Kepler-375 b,12.12580644,3.289,327.5,2.5,5500.0,1.238,1
Kepler-1811 b,76.421501,7.218,578.4,2.81,5561.0,1.19,1
Kepler-122 f,56.2590881,8.114,348.8,2.22,6038.0,1.191,1
Kepler-1152 b,1.646801683,1.1966,284.2,0.86,3810.0,0.513,1
Kepler-1189 b,3.78861833,2.808,143.4,1.23,5560.0,1.04,1
Kepler-1190 b,10.45839865,3.154,306.8,1.25,4641.0,0.747,1
Kepler-1823 b,21.1033014,2.059,192.5,1.56,6000.0,1.126,1
Kepler-1824 b,95.6114617,7.489,487.4,2.37,6002.0,1.081,1
Kepler-60 d,11.8984948,3.015,130.9,1.69,5862.0,1.307,1
Kepler-1088 b,23.1274171,4.901,157.3,1.44,5865.0,1.066,1
Kepler-1089 b,5.132486123,1.4575,908.4,1.69,3879.0,0.578,1
Kepler-1793 b,8.77997349,3.2201,755.7,2.12,5191.0,0.764,1
Kepler-359 c,57.6896212,5.118,1626.6,5.14,6228.0,1.049,1
Kepler-365 b,10.66489514,3.159,292.6,1.76,6014.0,1.021,1
Kepler-1127 b,5.1233204,2.7466,286.2,1.65,5364.0,0.982,1
Kepler-497 b,3.573202801,2.88,2975.0,5.81,5646.0,1.08,1
Kepler-1128 b,61.6174528,3.816,1350.7,3.36,5480.0,0.931,1
Kepler-1129 b,24.3398202,3.891,777.3,5.09,5596.0,1.466,1
Kepler-1812 b,7.16520428,1.705,433.8,2.31,6174.0,1.103,1
Kepler-1153 b,1.755843555,1.9425,386.0,1.94,5569.0,0.829,1
Kepler-1154 b,5.18560081,4.054,252.6,2.34,6172.0,1.471,1
Kepler-1155 b,33.4698571,4.749,370.7,2.45,5912.0,1.094,1
Kepler-1156 b,11.89520436,3.433,184.3,1.33,5649.0,0.992,1
Kepler-1825 b,1.025857984,0.8069,270.7,1.57,5123.0,0.847,1
Kepler-1191 b,5.60013327,2.6508,329.2,1.73,5288.0,0.978,1
Kepler-1192 b,25.2034128,4.515,697.1,2.42,5831.0,0.921,1
Kepler-1826 b,1.615357809,1.1435,499.6,1.37,3821.0,0.486,1
Kepler-501 b,5.640676975,2.8354,1453.3,4.59,5794.0,1.216,1
Kepler-359 b,25.5638626,4.685,1124.9,4.0,6228.0,1.049,1
Kepler-120 c,12.7945474,3.4197,816.7,1.6,4090.0,0.571,1
Kepler-1090 c,42.4269647,5.907,632.4,3.44,5330.0,1.013,1
Kepler-1091 b,1.434745129,1.862,200.7,1.5,5806.0,1.064,1
Kepler-366 b,3.28192056,2.917,191.0,1.6,5859.0,1.162,1
Kepler-366 c,12.51610549,4.853,263.0,1.87,5859.0,1.162,1
Kepler-1130 b,5.45298742,2.1328,86.0,0.92,5450.0,0.842,1
Kepler-1130 c,3.26662733,2.056,59.9,0.68,5450.0,0.842,1
Kepler-1157 b,4.45743267,2.3226,175.7,0.79,4487.0,0.612,1
Kepler-1813 b,2.81814715,1.763,278.6,1.3,5167.0,0.787,1
Kepler-1193 b,2.832647249,2.306,114.7,1.37,5865.0,1.272,1
Kepler-1827 b,3.70063251,5.408,68.6,1.24,5423.0,1.404,1
Kepler-380 b,3.93083997,2.932,101.4,1.2,6038.0,1.191,1
Kepler-380 c,7.63008196,2.78,124.0,1.39,6038.0,1.191,1
Kepler-1194 b,16.22378479,2.5462,262.3,1.51,5547.0,0.925,1
Kepler-1794 b,9.76293284,3.064,553.2,1.94,5052.0,0.816,1
Kepler-1092 b,58.601926,5.522,396.4,2.06,6250.0,1.019,1
Kepler-1093 b,25.0823402,6.423,244.6,2.26,6429.0,1.262,1
Kepler-1094 b,78.0998908,8.422,656.9,3.37,5779.0,1.284,1
Kepler-1095 b,4.27103727,2.2759,180.4,1.22,5984.0,0.906,1
Kepler-1130 d,4.27226421,2.113,48.9,0.64,5450.0,0.842,1
Kepler-1131 b,3.53232429,2.765,224.2,1.43,5761.0,0.956,1
Kepler-1801 b,10.44087398,3.743,821.5,3.41,5738.0,0.981,1
Kepler-1276 b,12.5722897,4.765,86.5,1.09,6084.0,1.169,1
Kepler-1277 b,40.8366307,4.956,264.8,1.5,5529.0,0.925,1
Kepler-2000 c,20.6180348,3.267,769.5,1.57,3757.0,0.576,1
Kepler-1299 b,19.9401211,4.283,758.9,2.42,5623.0,0.763,1
Kepler-1300 b,22.2420032,7.532,63.5,2.04,5979.0,2.164,1
Kepler-1864 b,3.88148385,2.679,36.3,0.59,5854.0,0.979,1
Kepler-1228 b,0.577369336,1.0852,400.4,1.42,5255.0,0.716,1
Kepler-25 c,12.720370263,2.7306,1180.1,4.75,6267.0,1.258,1
Kepler-1835 b,11.96407399,4.526,784.2,3.21,5903.0,0.961,1
Kepler-383 b,12.90467523,3.28,412.4,1.49,4513.0,0.722,1
Kepler-1253 b,68.8861017,5.925,143.9,1.47,5753.0,1.222,1
Kepler-1254 b,9.99115241,2.657,391.7,1.68,4838.0,0.796,1
Kepler-1255 b,36.292017,8.198,374.7,3.1,5843.0,1.615,1
Kepler-26 c,17.25121397,2.0371,2054.8,2.64,3879.0,0.537,1
Kepler-1686 b,9.30991834,3.455,114.5,1.21,5806.0,1.101,1
Kepler-1278 b,3.23941775,2.569,77.4,0.77,6075.0,0.858,1
Kepler-1865 b,2.524017517,1.1968,303.0,1.5,5420.0,0.871,1
Kepler-383 c,31.2012202,4.077,360.1,1.47,4513.0,0.722,1
Kepler-384 b,22.5968256,6.179,142.9,1.3,5610.0,1.104,1
Kepler-384 c,45.3486381,4.858,162.9,1.61,5610.0,1.104,1
Kepler-1836 b,5.25419589,2.9878,461.8,2.12,6123.0,0.987,1
Kepler-1837 b,5.90608902,2.409,340.7,1.77,5966.0,0.961,1
Kepler-1712 b,13.81504449,2.3244,1032.6,1.91,3732.0,0.509,1
Kepler-1256 b,12.4128518,4.298,108.1,1.5,5945.0,1.346,1
Kepler-1844 b,3.92453009,3.691,463.5,1.82,5776.0,0.849,1
Kepler-1845 b,11.60653061,2.194,771.7,1.88,4703.0,0.701,1
Kepler-1257 b,2.66831274,2.4141,266.2,1.48,5806.0,0.899,1
Kepler-1279 b,23.4772553,6.735,141.4,1.34,6384.0,1.121,1
Kepler-1280 b,66.5576728,10.532,214.2,4.96,5734.0,3.405,1
Kepler-45 b,2.455240626,1.72722,36912.0,10.6,3793.0,0.568,1
Kepler-1301 b,9.08233411,2.008,296.9,1.35,5354.0,0.788,1
Kepler-1684 b,47.7052566,5.959,1161.5,2.89,4551.0,0.672,1
Kepler-25 b,6.238535444,3.5255,401.6,2.53,6267.0,1.258,1
Kepler-1229 b,86.829519,7.464,751.0,1.68,3576.0,0.463,1
Kepler-1230 b,9.95667035,3.534,586.8,3.41,6165.0,1.115,1
Kepler-1231 b,10.41728722,4.125,210.4,1.64,5557.0,1.151,1
Kepler-1258 b,0.984941669,1.9724,81.4,1.49,5825.0,1.662,1
Kepler-1259 b,0.663085361,1.1522,322.7,1.6,5172.0,0.767,1
Kepler-1260 b,19.1187425,6.805,217.5,2.33,5862.0,1.463,1
Kepler-26 d,3.543919702,1.8717,507.0,1.21,3879.0,0.537,1
Kepler-1302 b,8.83929462,1.719,316.2,1.94,5330.0,0.87,1
Kepler-1303 b,7.56126152,2.851,180.6,1.2,5853.0,0.895,1
Kepler-395 c,34.9897847,4.208,498.5,1.14,3765.0,0.521,1
Kepler-395 b,7.05429483,1.716,359.3,1.0,3765.0,0.521,1
Kepler-1232 b,26.7838935,4.584,365.3,1.59,5242.0,0.856,1
Kepler-1233 b,45.126216,6.656,373.1,2.32,6499.0,1.169,1
Kepler-1234 b,11.94019101,2.866,631.7,1.86,5073.0,0.748,1
Kepler-1261 b,48.4313003,4.03,886.4,2.78,4891.0,0.805,1
Kepler-49 b,7.203855862,2.5418,1765.9,2.25,3834.0,0.539,1
Kepler-390 b,6.73808701,2.591,92.9,0.73,5168.0,0.769,1
Kepler-505 b,27.52194772,4.047,2312.8,2.47,3780.0,0.511,1
Kepler-1304 b,16.1289679,6.271,389.0,2.94,5392.0,1.087,1
Kepler-1305 b,13.5631157,5.438,336.4,1.75,5853.0,0.895,1
Kepler-1306 b,16.2959916,2.116,369.6,1.83,5495.0,0.961,1
Kepler-1235 b,4.16056658,2.61,75.8,0.7,5481.0,0.815,1
Kepler-37 d,39.79220077,4.466,610.4,1.9,5437.0,0.781,1
Kepler-1846 b,14.8200596,3.902,184.9,0.96,4825.0,0.732,1
Kepler-1685 b,20.49041,4.369,661.8,2.34,5681.0,0.923,1
Kepler-1262 b,8.679037,2.864,301.6,1.79,6117.0,1.027,1
Kepler-1847 b,11.1296971,2.942,371.0,1.93,6122.0,0.964,1
Kepler-1859 b,2.7296036,2.721,145.6,1.53,5887.0,1.235,1
Kepler-1281 b,3.11604194,1.7763,345.2,1.59,5591.0,0.86,1
Kepler-26 e,46.82767725,1.9033,1537.7,2.13,3879.0,0.537,1
Kepler-1860 b,12.7372371,3.358,100.8,0.87,5420.0,0.868,1
Kepler-1861 b,40.0306267,4.815,214.5,2.01,5855.0,1.373,1
Kepler-1310 b,0.679336747,1.2188,240.7,1.4,5440.0,0.913,1
Kepler-396 c,88.5122014,6.8214,2518.7,4.7,5593.0,0.945,1
Kepler-1236 b,31.0572947,3.401,636.6,1.85,5395.0,0.734,1
Kepler-385 c,15.1622287,7.332,479.8,3.12,6325.0,1.112,1
Kepler-385 b,10.04378351,5.548,437.9,2.94,6325.0,1.112,1
Kepler-1263 b,4.5513988,2.457,188.7,1.13,5009.0,0.84,1
Kepler-49 c,10.91274065,2.1801,1387.2,2.13,3834.0,0.539,1
Kepler-1998 b,3.03267135,1.774,42.4,0.6,5640.0,0.921,1
Kepler-392 b,5.34182466,3.577,70.5,0.95,5767.0,1.135,1
Kepler-1282 b,2.131945045,1.8061,269.4,1.66,5845.0,1.013,1
Kepler-1283 b,12.9462567,9.568,168.7,1.13,6058.0,0.867,1
Kepler-1687 b,5.77957133,2.5213,396.6,1.5,4102.0,0.581,1
Kepler-1866 b,11.6601667,5.882,181.0,2.08,5791.0,1.083,1
Kepler-1307 b,18.0161227,4.016,499.5,2.39,6245.0,1.065,1
Kepler-1237 b,84.5733346,5.762,891.6,2.59,5418.0,0.888,1
Kepler-37 c,21.30181863,3.8763,87.3,0.72,5437.0,0.781,1
Kepler-1238 b,4.14789051,3.829,137.6,1.93,6150.0,1.417,1
Kepler-2002 b,19.0054098,1.843,542.4,28.47,6347.0,1.036,1
Kepler-1264 b,0.968527683,1.3672,114.6,1.21,5580.0,0.886,1
Kepler-1284 b,0.664074145,1.0925,212.6,1.19,5178.0,0.797,1
Kepler-1658 b,3.849371737,2.632,1298.6,12.94,6244.0,2.992,1
Kepler-125 b,4.164384505,1.8464,2338.0,2.54,3808.0,0.508,1
Kepler-1308 b,2.10433534,1.1168,242.1,0.79,3605.0,0.433,1
Kepler-1309 b,28.8431751,3.171,756.7,2.66,5151.0,0.785,1
Kepler-1239 b,5.19103699,4.222,290.1,1.92,6321.0,1.125,1
Kepler-1240 b,4.86638504,2.296,143.8,1.32,5688.0,1.111,1
Kepler-386 c,25.1933989,4.62,481.2,1.95,5009.0,0.84,1
Kepler-1265 b,6.49441464,2.344,357.3,1.75,4769.0,0.742,1
Kepler-49 d,2.576571021,1.5997,852.8,1.57,3834.0,0.539,1
Kepler-1266 b,28.4750006,4.718,763.8,2.64,4996.0,0.831,1
Kepler-1285 b,14.7966306,5.613,56.1,0.98,6175.0,1.307,1
Kepler-1286 b,11.25401871,4.759,433.4,2.42,5995.0,1.118,1
Kepler-393 b,9.18244299,4.318,87.6,1.24,6194.0,1.314,1
Kepler-393 c,14.6134781,5.266,72.8,1.12,6194.0,1.314,1
Kepler-396 b,42.9923284,4.726,1120.1,3.32,5593.0,0.945,1
Kepler-506 b,6.88341278,2.0674,487.4,2.63,6139.0,1.193,1
Kepler-1311 d,197.5111484,11.106,2575.6,9.52,5616.0,1.674,1
Kepler-1311 b,11.1726723,6.106,76.8,1.5,5616.0,1.674,1
Kepler-1311 c,2.53573284,3.989,68.0,1.36,5616.0,1.674,1
Kepler-387 b,6.79164656,3.343,102.6,1.01,5772.0,1.003,1
Kepler-387 c,11.8376933,3.381,92.9,1.0,5772.0,1.003,1
Kepler-1241 b,18.5525162,4.385,771.5,2.53,5569.0,0.829,1
Kepler-37 b,13.3669309,3.733,12.2,0.27,5417.0,0.772,1
Kepler-1266 c,4.86634094,1.885,366.7,1.94,4996.0,0.831,1
Kepler-1848 b,5.60402307,1.0273,224.9,1.25,4847.0,0.737,1
Kepler-1267 b,13.0313583,4.521,573.3,2.88,5514.0,1.071,1
Kepler-1268 b,40.9905002,7.336,297.3,2.41,5842.0,1.41,1
Kepler-1849 b,57.2932309,4.878,773.6,1.95,4806.0,0.729,1
Kepler-394 b,8.00504749,3.32,187.5,1.52,6398.0,1.101,1
Kepler-394 c,12.13070414,3.843,211.2,1.61,6398.0,1.101,1
Kepler-394 d,5.61357653,2.905,162.3,1.41,6398.0,1.101,1
Kepler-1214 b,18.8262877,2.344,795.8,2.34,5215.0,0.845,1
Kepler-124 b,3.41045981,2.866,136.2,1.06,4983.0,0.651,1
Kepler-1215 b,4.76702759,2.013,163.4,1.19,5629.0,0.937,1
Kepler-1242 b,13.62801048,3.5374,912.8,3.28,5052.0,0.855,1
Kepler-1243 b,16.83203175,4.031,326.0,1.86,5518.0,1.008,1
Kepler-1850 b,1.385787741,1.6449,85.4,0.55,4239.0,0.6,1
Kepler-1851 b,12.02295362,1.2667,778.6,3.28,5982.0,0.879,1
Kepler-436 c,16.79716262,3.83,1023.8,2.75,4652.0,0.697,1
Kepler-49 e,18.59611518,2.3052,813.8,1.53,3834.0,0.539,1
Kepler-125 c,5.77440326,1.768,245.3,0.8,3808.0,0.508,1
Kepler-1287 b,11.47685263,2.756,240.6,1.58,5550.0,1.032,1
Kepler-1216 b,4.37033233,2.845,177.8,1.56,5657.0,1.182,1
Kepler-1244 b,3.70429015,3.37,55.7,1.45,6732.0,1.927,1
Kepler-1269 b,37.3331165,7.643,187.8,2.5,5623.0,1.588,1
Kepler-1852 b,7.9709719,1.2893,488.4,2.27,5237.0,0.826,1
Kepler-1270 b,6.03355539,10.049,89.5,3.34,4924.0,3.588,1
Kepler-1271 b,3.02558494,3.0008,128.3,1.62,6123.0,1.263,1
Kepler-1288 b,2.7612237,3.681,66.8,1.84,6381.0,2.232,1
Kepler-1217 b,2.032319072,1.6762,315.5,1.87,6156.0,1.05,1
Kepler-1245 b,4.35407371,2.427,277.1,1.63,5455.0,0.909,1
Kepler-1246 b,11.32269749,3.517,311.0,1.51,4563.0,0.642,1
Kepler-1247 b,13.71218522,2.437,786.7,2.47,5550.0,0.831,1
Kepler-1838 b,12.14684625,6.197,70.7,1.75,5877.0,1.963,1
Kepler-1248 b,7.46718958,3.633,75.7,1.04,6161.0,1.169,1
Kepler-1853 b,48.8882668,6.468,462.8,2.96,4821.0,0.788,1
Kepler-1272 b,51.1319346,6.019,382.3,2.43,6071.0,1.107,1
Kepler-1854 b,39.8312536,2.442,388.8,1.46,5026.0,0.759,1
Kepler-504 b,9.549277089,1.5832,1826.9,1.57,3547.0,0.369,1
Kepler-1663 b,17.60461401,3.716,2292.1,2.64,3744.0,0.516,1
Kepler-1290 b,4.69505576,3.058,240.0,1.49,5999.0,0.959,1
Kepler-503 b,7.258450123,5.7297,3714.7,5.53,5638.0,0.92,0
Kepler-1218 b,22.9221181,8.2,140.3,1.33,5897.0,1.081,1
Kepler-1219 b,16.10474503,5.712,124.1,3.21,5822.0,2.886,1
Kepler-1220 b,7.42697378,3.206,205.2,1.4,5573.0,0.982,1
Kepler-388 b,3.17323012,1.9094,204.5,0.88,4500.0,0.633,1
Kepler-388 c,13.2970695,3.283,219.7,0.91,4500.0,0.633,1
Kepler-68 b,5.398752862,3.4303,346.5,2.21,5790.0,1.198,1
Kepler-391 b,7.41683033,7.274,72.6,3.36,4938.0,3.324,1
Kepler-1855 b,0.727331746,0.8323,357.4,0.67,3460.0,0.356,1
Kepler-1856 b,1.302017467,1.3692,290.5,1.37,4948.0,0.816,1
Kepler-1291 b,8.63050092,3.144,325.8,1.43,5352.0,0.764,1
Kepler-1292 b,3.27645723,2.219,323.0,1.71,5812.0,0.963,1
Kepler-1862 b,16.0573291,3.546,575.0,2.27,5644.0,0.806,1
Kepler-1834 b,4.60300256,2.6848,302.5,1.32,4821.0,0.788,1
Kepler-1221 b,12.00089667,3.266,420.7,1.47,5195.0,0.69,1
Kepler-1222 b,1.916940872,1.4243,105.1,0.89,5083.0,0.872,1
Kepler-1839 b,5.05661302,3.926,137.9,1.15,5926.0,0.939,1
Kepler-1249 b,24.3344939,6.557,323.1,1.74,6091.0,0.967,1
Kepler-1840 b,131.187921,6.905,915.9,2.34,4898.0,0.803,1
Kepler-1841 b,25.8859397,4.548,217.1,1.66,5190.0,0.899,1
Kepler-1273 b,28.6253502,4.551,652.7,2.38,5774.0,0.941,1
Kepler-1274 b,6.98141327,6.527,38.0,1.42,6054.0,2.163,1
Kepler-1857 b,8.94337724,2.469,215.1,1.48,6074.0,1.005,1
Kepler-26 b,12.282998287,2.7096,2794.7,2.83,3879.0,0.537,1
Kepler-2000 b,6.383159135,1.7504,2313.2,2.73,3757.0,0.576,1
Kepler-1293 b,5.57654782,3.673,53.6,0.92,6187.0,1.238,1
Kepler-1294 b,115.6863392,4.65,945.9,3.52,5800.0,1.149,1
Kepler-1295 b,3.81371423,1.973,281.0,1.37,5547.0,0.82,1
Kepler-1652 b,38.0970717,4.307,913.3,1.58,3554.0,0.398,1
Kepler-1223 b,16.3012727,3.974,259.5,1.54,4873.0,0.796,1
Kepler-1224 b,13.32354078,3.873,116.6,1.32,6113.0,1.218,1
Kepler-1250 b,2.607545159,1.3916,351.5,2.07,6147.0,1.096,1
Kepler-389 b,3.24417541,1.992,371.9,1.84,5094.0,0.87,1
Kepler-68 c,9.60505976,3.0063,55.0,0.91,5790.0,1.198,1
Kepler-1275 b,3.65690909,2.064,107.4,1.32,6078.0,1.271,1
Kepler-1858 b,88.0712769,6.758,885.4,2.4,4939.0,0.819,1
Kepler-1296 b,8.38395796,5.2,108.5,3.24,5405.0,2.605,1
Kepler-1297 b,1.68189051,2.992,83.2,1.27,5827.0,1.374,1
Kepler-1863 b,44.9977604,9.686,170.2,1.59,5871.0,0.983,1
Kepler-1298 b,7.12815163,5.522,45.9,1.36,6311.0,1.994,1
Kepler-1225 b,7.01074295,2.1787,222.8,3.76,5814.0,2.476,1
Kepler-1226 b,17.2922631,7.042,203.1,2.13,5936.0,1.299,1
Kepler-1227 b,94.289223,4.102,505.4,2.11,5632.0,0.904,1
Kepler-1842 b,14.02634692,1.2808,403.6,2.66,5970.0,1.131,1
Kepler-1843 b,25.5433704,8.567,138.6,2.11,5422.0,1.782,1
Kepler-1251 b,45.0909201,4.605,436.3,2.44,5790.0,0.9,1
Kepler-1252 b,15.0539886,4.422,221.5,1.44,5475.0,0.818,1
Kepler-1881 b,159.388788,8.432,1033.0,2.73,5135.0,0.874,1
Kepler-446 b,1.565412613,0.7572,2754.6,1.73,3464.0,0.328,1
Kepler-446 d,5.14892346,0.9613,2355.0,1.72,3464.0,0.328,1
Kepler-1885 b,2.522590567,1.406,210.2,25.82,5591.0,0.86,1
Kepler-1386 b,6.73968289,4.183,142.0,1.48,5511.0,1.176,1
Kepler-509 b,41.74598855,4.6125,421.8,2.4,5978.0,1.171,1
Kepler-1318 b,213.258526,7.768,1992.3,2.72,4477.0,0.637,1
Kepler-126 d,100.2830675,10.8636,351.2,2.51,6214.0,1.297,1
Kepler-445 c,4.871223664,1.5916,6462.0,1.56,3157.0,0.18,1
Kepler-445 b,2.984157711,1.2637,2598.0,0.92,3157.0,0.18,1
Kepler-1319 b,2.8867624,0.9879,631.8,1.24,3483.0,0.389,1
Kepler-1367 b,1.574090323,1.5796,224.9,0.93,4313.0,0.65,1
Kepler-1882 b,13.7872627,5.747,75.1,1.55,5691.0,1.458,1
Kepler-127 b,14.4359459,3.414,107.3,1.46,6075.0,1.352,1
Kepler-1692 b,5.95958637,2.899,133.1,1.02,5452.0,0.9,1
Kepler-1387 b,2.279523364,1.6202,126.8,0.87,5017.0,0.797,1
Kepler-1388 b,12.2854718,2.996,1617.1,2.21,3891.0,0.564,1
Kepler-1388 c,5.53609368,2.2942,1223.3,2.2,3891.0,0.564,1
Kepler-399 d,58.0337426,5.584,807.1,3.21,5467.0,1.152,1
Kepler-399 b,14.4252635,3.754,221.2,1.68,5467.0,1.152,1
Kepler-399 c,26.6757818,2.696,474.8,2.69,5467.0,1.152,1
Kepler-1320 b,0.868386354,1.066,488.5,1.52,4792.0,0.704,1
Kepler-404 b,11.8288843,3.337,191.0,1.18,5653.0,0.857,1
Kepler-404 c,14.7512034,1.25,261.1,1.63,5653.0,0.857,1
Kepler-100 b,6.88707073,4.4679,68.7,1.3,5788.0,1.474,1
Kepler-1985 b,3.42064689,1.767,356.8,2.27,5370.0,0.966,1
Kepler-1368 b,0.675650404,1.8261,200.7,1.36,5966.0,0.961,1
Kepler-36 c,16.23191704,7.461,501.6,3.54,5919.0,1.585,1
Kepler-126 c,21.86965714,5.5177,125.5,1.51,6214.0,1.297,1
Kepler-400 b,9.02436414,3.011,214.6,1.62,5885.0,1.111,1
Kepler-400 c,17.3408735,3.398,159.0,1.43,5885.0,1.111,1
Kepler-1369 b,25.8730914,5.085,694.4,2.88,6036.0,1.093,1
Kepler-1370 b,20.2642023,4.664,185.3,2.12,5937.0,1.291,1
Kepler-1370 c,7.44136102,4.554,79.7,1.33,5937.0,1.291,1
Kepler-1389 b,99.2532336,7.208,538.0,2.17,5010.0,0.715,1
